,mol,Eafw,enan,rxn_smiles,rxn_smiles_mapped,rxn_smiles_rxnmapper
10,1aMebp1,8.86357132,S,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+](C([H])([H])[H])[C-]2[c+]2[c+](C([H])([H])[H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-](C([H])([H])[H])[c+]2-[c+]2[c-](C([H])([H])[H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H],[Si+2:1]1([O:2][C-:3]([C-:4]2[C-:6]([H:9])[C-:8]([H:13])[C-:12]([H:15])[C+:10]([H:14])[C+:7]2[H:11])[H:5])([C+:20]([CH2:17][C+:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][N:40]2[C-:26]([c+:27]3[c+:33]([C:48]([H:49])([H:50])[H:51])[c-:34]([H:37])[c+:35]([H:38])[c-:28]([H:39])[n:41]3[O:25]1)[C+:31]([C:44]([H:45])([H:46])[H:47])[C-:32]([H:36])[C-:30]([H:43])[C+:29]2[H:42]>>[Si+:1]1([O:2][C:3]([C-:4]2[C-:6]([H:9])[C-:8]([H:13])[C-:12]([H:15])[C+:10]([H:14])[C+:7]2[H:11])([H:5])[C:16]([CH2:17][CH2:20][H:21])([H:18])[H:19])([Cl:22])([Cl:23])[O:24][n:40]2[c+:26]([c-:31]([C:44]([H:45])([H:46])[H:47])[c+:32]([H:36])[c+:30]([H:43])[c-:29]2[H:42])-[c+:27]2[c-:33]([C:48]([H:49])([H:50])[H:51])[c+:34]([H:37])[c-:35]([H:38])[c+:28]([H:39])[n:41]2[O:25]1,[CH2+:1][CH2:2][CH+:3][Si+2:6]1([O:5][CH-:4][C-:25]2[CH+:26][CH+:27][CH-:28][CH-:29][CH-:30]2)([Cl:7])([Cl:8])[O:9][N:10]2[CH+:11][CH-:12][CH-:13][C+:14]([CH3:15])[C-:16]2[c+:17]2[c+:18]([CH3:19])[cH-:20][cH+:21][cH-:22][n:23]2[O:24]1>>[CH3:1][CH2:2][CH2:3][CH:4]([O:5][Si+:6]1([Cl:7])([Cl:8])[O:9][n:10]2[cH+:11][cH-:12][cH+:13][c-:14]([CH3:15])[c+:16]2-[c+:17]2[c-:18]([CH3:19])[cH+:20][cH+:21][cH-:22][n:23]2[O:24]1)[C-:25]1[CH+:26][CH+:27][CH-:28][CH-:29][CH-:30]1
11,1aMebp2,7.124115058,S,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+](C([H])([H])[H])[C-]2[c+]2[c+](C([H])([H])[H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-](C([H])([H])[H])[c+]2-[c+]2[c-](C([H])([H])[H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H],[Si+2:1]1([O:2][C-:3]([C-:4]2[C-:6]([H:9])[C-:8]([H:13])[C-:12]([H:15])[C+:10]([H:14])[C+:7]2[H:11])[H:5])([C+:20]([CH2:17][C+:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][N:40]2[C-:26]([c+:27]3[c+:33]([C:48]([H:49])([H:50])[H:51])[c-:34]([H:37])[c+:35]([H:38])[c-:28]([H:39])[n:41]3[O:25]1)[C+:31]([C:44]([H:45])([H:46])[H:47])[C-:32]([H:36])[C-:30]([H:43])[C+:29]2[H:42]>>[Si+:1]1([O:2][C:3]([C-:4]2[C-:6]([H:9])[C-:8]([H:13])[C-:12]([H:15])[C+:10]([H:14])[C+:7]2[H:11])([H:5])[C:16]([CH2:17][CH2:20][H:21])([H:18])[H:19])([Cl:22])([Cl:23])[O:24][n:40]2[c+:26]([c-:31]([C:44]([H:45])([H:46])[H:47])[c+:32]([H:36])[c+:30]([H:43])[c-:29]2[H:42])-[c+:27]2[c-:33]([C:48]([H:49])([H:50])[H:51])[c+:34]([H:37])[c-:35]([H:38])[c+:28]([H:39])[n:41]2[O:25]1,[CH2+:1][CH2:2][CH+:3][Si+2:6]1([O:5][CH-:4][C-:25]2[CH+:26][CH+:27][CH-:28][CH-:29][CH-:30]2)([Cl:7])([Cl:8])[O:9][N:10]2[CH+:11][CH-:12][CH-:13][C+:14]([CH3:15])[C-:16]2[c+:17]2[c+:18]([CH3:19])[cH-:20][cH+:21][cH-:22][n:23]2[O:24]1>>[CH3:1][CH2:2][CH2:3][CH:4]([O:5][Si+:6]1([Cl:7])([Cl:8])[O:9][n:10]2[cH+:11][cH-:12][cH+:13][c-:14]([CH3:15])[c+:16]2-[c+:17]2[c-:18]([CH3:19])[cH+:20][cH+:21][cH-:22][n:23]2[O:24]1)[C-:25]1[CH+:26][CH+:27][CH-:28][CH-:29][CH-:30]1
12,1aMebp3,9.561361855,S,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+](C([H])([H])[H])[C-]2[c+]2[c+](C([H])([H])[H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-](C([H])([H])[H])[c+]2-[c+]2[c-](C([H])([H])[H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H],[Si+2:1]1([O:2][C-:3]([C-:4]2[C-:6]([H:9])[C-:8]([H:13])[C-:12]([H:15])[C+:10]([H:14])[C+:7]2[H:11])[H:5])([C+:20]([CH2:17][C+:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][N:40]2[C-:26]([c+:27]3[c+:33]([C:48]([H:49])([H:50])[H:51])[c-:34]([H:37])[c+:35]([H:38])[c-:28]([H:39])[n:41]3[O:25]1)[C+:31]([C:44]([H:45])([H:46])[H:47])[C-:32]([H:36])[C-:30]([H:43])[C+:29]2[H:42]>>[Si+:1]1([O:2][C:3]([C-:4]2[C-:6]([H:9])[C-:8]([H:13])[C-:12]([H:15])[C+:10]([H:14])[C+:7]2[H:11])([H:5])[C:16]([CH2:17][CH2:20][H:21])([H:18])[H:19])([Cl:22])([Cl:23])[O:24][n:40]2[c+:26]([c-:31]([C:44]([H:45])([H:46])[H:47])[c+:32]([H:36])[c+:30]([H:43])[c-:29]2[H:42])-[c+:27]2[c-:33]([C:48]([H:49])([H:50])[H:51])[c+:34]([H:37])[c-:35]([H:38])[c+:28]([H:39])[n:41]2[O:25]1,[CH2+:1][CH2:2][CH+:3][Si+2:6]1([O:5][CH-:4][C-:25]2[CH+:26][CH+:27][CH-:28][CH-:29][CH-:30]2)([Cl:7])([Cl:8])[O:9][N:10]2[CH+:11][CH-:12][CH-:13][C+:14]([CH3:15])[C-:16]2[c+:17]2[c+:18]([CH3:19])[cH-:20][cH+:21][cH-:22][n:23]2[O:24]1>>[CH3:1][CH2:2][CH2:3][CH:4]([O:5][Si+:6]1([Cl:7])([Cl:8])[O:9][n:10]2[cH+:11][cH-:12][cH+:13][c-:14]([CH3:15])[c+:16]2-[c+:17]2[c-:18]([CH3:19])[cH+:20][cH+:21][cH-:22][n:23]2[O:24]1)[C-:25]1[CH+:26][CH+:27][CH-:28][CH-:29][CH-:30]1
13,1aMebp4,9.332948407,S,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+](C([H])([H])[H])[C-]2[c+]2[c+](C([H])([H])[H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-](C([H])([H])[H])[c+]2-[c+]2[c-](C([H])([H])[H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H],[Si+2:1]1([O:2][C-:3]([C-:4]2[C-:6]([H:9])[C-:8]([H:13])[C-:12]([H:15])[C+:10]([H:14])[C+:7]2[H:11])[H:5])([C+:20]([CH2:17][C+:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][N:40]2[C-:26]([c+:27]3[c+:33]([C:48]([H:49])([H:50])[H:51])[c-:34]([H:37])[c+:35]([H:38])[c-:28]([H:39])[n:41]3[O:25]1)[C+:31]([C:44]([H:45])([H:46])[H:47])[C-:32]([H:36])[C-:30]([H:43])[C+:29]2[H:42]>>[Si+:1]1([O:2][C:3]([C-:4]2[C-:6]([H:9])[C-:8]([H:13])[C-:12]([H:15])[C+:10]([H:14])[C+:7]2[H:11])([H:5])[C:16]([CH2:17][CH2:20][H:21])([H:18])[H:19])([Cl:22])([Cl:23])[O:24][n:40]2[c+:26]([c-:31]([C:44]([H:45])([H:46])[H:47])[c+:32]([H:36])[c+:30]([H:43])[c-:29]2[H:42])-[c+:27]2[c-:33]([C:48]([H:49])([H:50])[H:51])[c+:34]([H:37])[c-:35]([H:38])[c+:28]([H:39])[n:41]2[O:25]1,[CH2+:1][CH2:2][CH+:3][Si+2:6]1([O:5][CH-:4][C-:25]2[CH+:26][CH+:27][CH-:28][CH-:29][CH-:30]2)([Cl:7])([Cl:8])[O:9][N:10]2[CH+:11][CH-:12][CH-:13][C+:14]([CH3:15])[C-:16]2[c+:17]2[c+:18]([CH3:19])[cH-:20][cH+:21][cH-:22][n:23]2[O:24]1>>[CH3:1][CH2:2][CH2:3][CH:4]([O:5][Si+:6]1([Cl:7])([Cl:8])[O:9][n:10]2[cH+:11][cH-:12][cH+:13][c-:14]([CH3:15])[c+:16]2-[c+:17]2[c-:18]([CH3:19])[cH+:20][cH+:21][cH-:22][n:23]2[O:24]1)[C-:25]1[CH+:26][CH+:27][CH-:28][CH-:29][CH-:30]1
14,1aMebp5,9.594619857,S,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+](C([H])([H])[H])[C-]2[c+]2[c+](C([H])([H])[H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-](C([H])([H])[H])[c+]2-[c+]2[c-](C([H])([H])[H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H],[Si+2:1]1([O:2][C-:3]([C-:4]2[C-:6]([H:9])[C-:8]([H:13])[C-:12]([H:15])[C+:10]([H:14])[C+:7]2[H:11])[H:5])([C+:20]([CH2:17][C+:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][N:40]2[C-:26]([c+:27]3[c+:33]([C:48]([H:49])([H:50])[H:51])[c-:34]([H:37])[c+:35]([H:38])[c-:28]([H:39])[n:41]3[O:25]1)[C+:31]([C:44]([H:45])([H:46])[H:47])[C-:32]([H:36])[C-:30]([H:43])[C+:29]2[H:42]>>[Si+:1]1([O:2][C:3]([C-:4]2[C-:6]([H:9])[C-:8]([H:13])[C-:12]([H:15])[C+:10]([H:14])[C+:7]2[H:11])([H:5])[C:16]([CH2:17][CH2:20][H:21])([H:18])[H:19])([Cl:22])([Cl:23])[O:24][n:40]2[c+:26]([c-:31]([C:44]([H:45])([H:46])[H:47])[c+:32]([H:36])[c+:30]([H:43])[c-:29]2[H:42])-[c+:27]2[c-:33]([C:48]([H:49])([H:50])[H:51])[c+:34]([H:37])[c-:35]([H:38])[c+:28]([H:39])[n:41]2[O:25]1,[CH2+:1][CH2:2][CH+:3][Si+2:6]1([O:5][CH-:4][C-:25]2[CH+:26][CH+:27][CH-:28][CH-:29][CH-:30]2)([Cl:7])([Cl:8])[O:9][N:10]2[CH+:11][CH-:12][CH-:13][C+:14]([CH3:15])[C-:16]2[c+:17]2[c+:18]([CH3:19])[cH-:20][cH+:21][cH-:22][n:23]2[O:24]1>>[CH3:1][CH2:2][CH2:3][CH:4]([O:5][Si+:6]1([Cl:7])([Cl:8])[O:9][n:10]2[cH+:11][cH-:12][cH+:13][c-:14]([CH3:15])[c+:16]2-[c+:17]2[c-:18]([CH3:19])[cH+:20][cH+:21][cH-:22][n:23]2[O:24]1)[C-:25]1[CH+:26][CH+:27][CH-:28][CH-:29][CH-:30]1
15,1abp1,8.962717817,S,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H],[Si+2:1]1([O:2][C-:3]([C-:4]2[C-:6]([H:9])[C-:8]([H:13])[C-:12]([H:15])[C+:10]([H:14])[C+:7]2[H:11])[H:5])([C+:20]([CH2:17][C+:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][N:42]2[C-:26]([c+:27]3[c+:33]([H:38])[c-:34]([H:39])[c+:35]([H:40])[c-:28]([H:41])[n:43]3[O:25]1)[C+:31]([H:36])[C-:32]([H:37])[C-:30]([H:45])[C+:29]2[H:44]>>[Si+:1]1([O:2][C:3]([C-:4]2[C-:6]([H:9])[C-:8]([H:13])[C-:12]([H:15])[C+:10]([H:14])[C+:7]2[H:11])([H:5])[C:16]([CH2:17][CH2:20][H:21])([H:18])[H:19])([Cl:22])([Cl:23])[O:24][n:42]2[c+:26]([c-:31]([H:36])[c+:32]([H:37])[c+:30]([H:45])[c-:29]2[H:44])-[c+:27]2[c-:33]([H:38])[c+:34]([H:39])[c-:35]([H:40])[c+:28]([H:41])[n:43]2[O:25]1,[CH2+:1][CH2:2][CH+:3][Si+2:6]1([O:5][CH-:4][C-:23]2[CH+:24][CH+:25][CH-:26][CH-:27][CH-:28]2)([Cl:7])([Cl:8])[O:9][N:10]2[CH+:11][CH-:12][CH-:13][CH+:14][C-:15]2[c+:16]2[cH+:17][cH-:18][cH+:19][cH-:20][n:21]2[O:22]1>>[CH3:1][CH2:2][CH2:3][CH:4]([O:5][Si+:6]1([Cl:7])([Cl:8])[O:9][n:10]2[cH+:11][cH-:12][cH+:13][cH-:14][c+:15]2-[c+:16]2[cH-:17][cH+:18][cH+:19][cH-:20][n:21]2[O:22]1)[C-:23]1[CH+:24][CH+:25][CH-:26][CH-:27][CH-:28]1
16,1abp2,7.294170126,S,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H],[Si+2:1]1([O:2][C-:3]([C-:4]2[C-:6]([H:9])[C-:8]([H:13])[C-:12]([H:15])[C+:10]([H:14])[C+:7]2[H:11])[H:5])([C+:20]([CH2:17][C+:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][N:42]2[C-:26]([c+:27]3[c+:33]([H:38])[c-:34]([H:39])[c+:35]([H:40])[c-:28]([H:41])[n:43]3[O:25]1)[C+:31]([H:36])[C-:32]([H:37])[C-:30]([H:45])[C+:29]2[H:44]>>[Si+:1]1([O:2][C:3]([C-:4]2[C-:6]([H:9])[C-:8]([H:13])[C-:12]([H:15])[C+:10]([H:14])[C+:7]2[H:11])([H:5])[C:16]([CH2:17][CH2:20][H:21])([H:18])[H:19])([Cl:22])([Cl:23])[O:24][n:42]2[c+:26]([c-:31]([H:36])[c+:32]([H:37])[c+:30]([H:45])[c-:29]2[H:44])-[c+:27]2[c-:33]([H:38])[c+:34]([H:39])[c-:35]([H:40])[c+:28]([H:41])[n:43]2[O:25]1,[CH2+:1][CH2:2][CH+:3][Si+2:6]1([O:5][CH-:4][C-:23]2[CH+:24][CH+:25][CH-:26][CH-:27][CH-:28]2)([Cl:7])([Cl:8])[O:9][N:10]2[CH+:11][CH-:12][CH-:13][CH+:14][C-:15]2[c+:16]2[cH+:17][cH-:18][cH+:19][cH-:20][n:21]2[O:22]1>>[CH3:1][CH2:2][CH2:3][CH:4]([O:5][Si+:6]1([Cl:7])([Cl:8])[O:9][n:10]2[cH+:11][cH-:12][cH+:13][cH-:14][c+:15]2-[c+:16]2[cH-:17][cH+:18][cH+:19][cH-:20][n:21]2[O:22]1)[C-:23]1[CH+:24][CH+:25][CH-:26][CH-:27][CH-:28]1
17,1abp3,9.641055559,S,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H],[Si+2:1]1([O:2][C-:3]([C-:4]2[C-:6]([H:9])[C-:8]([H:13])[C-:12]([H:15])[C+:10]([H:14])[C+:7]2[H:11])[H:5])([C+:20]([CH2:17][C+:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][N:42]2[C-:26]([c+:27]3[c+:33]([H:38])[c-:34]([H:39])[c+:35]([H:40])[c-:28]([H:41])[n:43]3[O:25]1)[C+:31]([H:36])[C-:32]([H:37])[C-:30]([H:45])[C+:29]2[H:44]>>[Si+:1]1([O:2][C:3]([C-:4]2[C-:6]([H:9])[C-:8]([H:13])[C-:12]([H:15])[C+:10]([H:14])[C+:7]2[H:11])([H:5])[C:16]([CH2:17][CH2:20][H:21])([H:18])[H:19])([Cl:22])([Cl:23])[O:24][n:42]2[c+:26]([c-:31]([H:36])[c+:32]([H:37])[c+:30]([H:45])[c-:29]2[H:44])-[c+:27]2[c-:33]([H:38])[c+:34]([H:39])[c-:35]([H:40])[c+:28]([H:41])[n:43]2[O:25]1,[CH2+:1][CH2:2][CH+:3][Si+2:6]1([O:5][CH-:4][C-:23]2[CH+:24][CH+:25][CH-:26][CH-:27][CH-:28]2)([Cl:7])([Cl:8])[O:9][N:10]2[CH+:11][CH-:12][CH-:13][CH+:14][C-:15]2[c+:16]2[cH+:17][cH-:18][cH+:19][cH-:20][n:21]2[O:22]1>>[CH3:1][CH2:2][CH2:3][CH:4]([O:5][Si+:6]1([Cl:7])([Cl:8])[O:9][n:10]2[cH+:11][cH-:12][cH+:13][cH-:14][c+:15]2-[c+:16]2[cH-:17][cH+:18][cH+:19][cH-:20][n:21]2[O:22]1)[C-:23]1[CH+:24][CH+:25][CH-:26][CH-:27][CH-:28]1
18,1abp4,9.870724026,S,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H],[Si+2:1]1([O:2][C-:3]([C-:4]2[C-:6]([H:9])[C-:8]([H:13])[C-:12]([H:15])[C+:10]([H:14])[C+:7]2[H:11])[H:5])([C+:20]([CH2:17][C+:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][N:42]2[C-:26]([c+:27]3[c+:33]([H:38])[c-:34]([H:39])[c+:35]([H:40])[c-:28]([H:41])[n:43]3[O:25]1)[C+:31]([H:36])[C-:32]([H:37])[C-:30]([H:45])[C+:29]2[H:44]>>[Si+:1]1([O:2][C:3]([C-:4]2[C-:6]([H:9])[C-:8]([H:13])[C-:12]([H:15])[C+:10]([H:14])[C+:7]2[H:11])([H:5])[C:16]([CH2:17][CH2:20][H:21])([H:18])[H:19])([Cl:22])([Cl:23])[O:24][n:42]2[c+:26]([c-:31]([H:36])[c+:32]([H:37])[c+:30]([H:45])[c-:29]2[H:44])-[c+:27]2[c-:33]([H:38])[c+:34]([H:39])[c-:35]([H:40])[c+:28]([H:41])[n:43]2[O:25]1,[CH2+:1][CH2:2][CH+:3][Si+2:6]1([O:5][CH-:4][C-:23]2[CH+:24][CH+:25][CH-:26][CH-:27][CH-:28]2)([Cl:7])([Cl:8])[O:9][N:10]2[CH+:11][CH-:12][CH-:13][CH+:14][C-:15]2[c+:16]2[cH+:17][cH-:18][cH+:19][cH-:20][n:21]2[O:22]1>>[CH3:1][CH2:2][CH2:3][CH:4]([O:5][Si+:6]1([Cl:7])([Cl:8])[O:9][n:10]2[cH+:11][cH-:12][cH+:13][cH-:14][c+:15]2-[c+:16]2[cH-:17][cH+:18][cH+:19][cH-:20][n:21]2[O:22]1)[C-:23]1[CH+:24][CH+:25][CH-:26][CH-:27][CH-:28]1
19,1abp5,9.474765548,S,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H],[Si+2:1]1([O:2][C-:3]([C-:4]2[C-:6]([H:9])[C-:8]([H:13])[C-:12]([H:15])[C+:10]([H:14])[C+:7]2[H:11])[H:5])([C+:20]([CH2:17][C+:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][N:42]2[C-:26]([c+:27]3[c+:33]([H:38])[c-:34]([H:39])[c+:35]([H:40])[c-:28]([H:41])[n:43]3[O:25]1)[C+:31]([H:36])[C-:32]([H:37])[C-:30]([H:45])[C+:29]2[H:44]>>[Si+:1]1([O:2][C:3]([C-:4]2[C-:6]([H:9])[C-:8]([H:13])[C-:12]([H:15])[C+:10]([H:14])[C+:7]2[H:11])([H:5])[C:16]([CH2:17][CH2:20][H:21])([H:18])[H:19])([Cl:22])([Cl:23])[O:24][n:42]2[c+:26]([c-:31]([H:36])[c+:32]([H:37])[c+:30]([H:45])[c-:29]2[H:44])-[c+:27]2[c-:33]([H:38])[c+:34]([H:39])[c-:35]([H:40])[c+:28]([H:41])[n:43]2[O:25]1,[CH2+:1][CH2:2][CH+:3][Si+2:6]1([O:5][CH-:4][C-:23]2[CH+:24][CH+:25][CH-:26][CH-:27][CH-:28]2)([Cl:7])([Cl:8])[O:9][N:10]2[CH+:11][CH-:12][CH-:13][CH+:14][C-:15]2[c+:16]2[cH+:17][cH-:18][cH+:19][cH-:20][n:21]2[O:22]1>>[CH3:1][CH2:2][CH2:3][CH:4]([O:5][Si+:6]1([Cl:7])([Cl:8])[O:9][n:10]2[cH+:11][cH-:12][cH+:13][cH-:14][c+:15]2-[c+:16]2[cH-:17][cH+:18][cH+:19][cH-:20][n:21]2[O:22]1)[C-:23]1[CH+:24][CH+:25][CH-:26][CH-:27][CH-:28]1
20,1bbp1,8.734304369,R,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+](F)[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-](F)n2O1>>[H]CCC([H])([H])C([H])(O[Si](Cl)(Cl)On1[c+](-[c+]2[c-]([H])[c+]([H])[c-]([H])[c+](F)n2[O-])[c-]([H])[c+]([H])[c+]([H])[c-]1F)[c-]1[c+]([H])[c+]([H])[c+]([H])[c-]([H])[c-]1[H],[Si+2:1]1([O:2][C-:3]([C-:4]2[C-:6]([H:9])[C-:8]([H:13])[C-:12]([H:15])[C+:10]([H:14])[C+:7]2[H:11])[H:5])([C+:20]([CH2:17][C+:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][N:41]2[C-:26]([c+:27]3[c+:33]([H:38])[c-:34]([H:39])[c+:35]([H:40])[c-:28]([F:45])[n:42]3[O:25]1)[C+:31]([H:36])[C-:32]([H:37])[C-:30]([H:43])[C+:29]2[F:44]>>[Si:1]([O:2][C:3]([c-:4]1[c+:6]([H:9])[c+:8]([H:13])[c+:12]([H:15])[c-:10]([H:14])[c-:7]1[H:11])([H:5])[C:16]([CH2:17][CH2:20][H:21])([H:18])[H:19])([Cl:22])([Cl:23])[O:24][n:41]1[c+:26](-[c+:27]2[c-:33]([H:38])[c+:34]([H:39])[c-:35]([H:40])[c+:28]([F:45])[n:42]2[O-:25])[c-:31]([H:36])[c+:32]([H:37])[c+:30]([H:43])[c-:29]1[F:44],[CH2+:1][CH2:2][CH+:3][Si+2:6]1([O:5][CH-:4][C-:25]2[CH+:26][CH+:27][CH-:28][CH-:29][CH-:30]2)([Cl:7])([Cl:8])[O:9][N:10]2[C-:11]([c+:12]3[cH+:13][cH-:14][cH+:15][c-:16]([F:17])[n:18]3[O:19]1)[CH+:20][CH-:21][CH-:22][C+:23]2[F:24]>>[CH3:1][CH2:2][CH2:3][CH:4]([O:5][Si:6]([Cl:7])([Cl:8])[O:9][n:10]1[c+:11](-[c+:12]2[cH-:13][cH+:14][cH-:15][c+:16]([F:17])[n:18]2[O-:19])[cH-:20][cH+:21][cH+:22][c-:23]1[F:24])[c-:25]1[cH+:26][cH+:27][cH+:28][cH-:29][cH-:30]1
