Command line
Loss = 8.3300e-01, PNorm = 44.2298, GNorm = 1.3559, lr_0 = 8.5296e-04
Validation mae = 1.988181
Epoch 21
Loss = 8.1404e-01, PNorm = 44.2387, GNorm = 0.7801, lr_0 = 8.4694e-04
Validation mae = 1.990215
Epoch 22
Loss = 7.8836e-01, PNorm = 44.2476, GNorm = 0.4400, lr_0 = 8.4096e-04
Validation mae = 1.983596
Epoch 23
Loss = 8.7894e-01, PNorm = 44.2594, GNorm = 0.4927, lr_0 = 8.3503e-04
Validation mae = 1.982058
Epoch 24
Loss = 8.0384e-01, PNorm = 44.2664, GNorm = 0.8607, lr_0 = 8.2913e-04
Loss = 8.3800e-01, PNorm = 44.2761, GNorm = 0.4837, lr_0 = 8.2381e-04
Validation mae = 1.997071
Epoch 25
Loss = 8.8040e-01, PNorm = 44.2842, GNorm = 0.5707, lr_0 = 8.1852e-04
Validation mae = 1.969981
Epoch 26
Loss = 8.4522e-01, PNorm = 44.2934, GNorm = 0.9199, lr_0 = 8.1275e-04
Validation mae = 1.993510
Epoch 27
Loss = 8.0018e-01, PNorm = 44.3054, GNorm = 2.4699, lr_0 = 8.0701e-04
Validation mae = 1.962716
Epoch 28
Loss = 7.6658e-01, PNorm = 44.3068, GNorm = 0.4098, lr_0 = 8.0131e-04
Validation mae = 1.995719
Epoch 29
Loss = 9.3755e-01, PNorm = 44.3187, GNorm = 0.9922, lr_0 = 7.9566e-04
Loss = 8.4263e-01, PNorm = 44.3279, GNorm = 1.8447, lr_0 = 7.9055e-04
Validation mae = 2.010991
Epoch 30
Loss = 8.4061e-01, PNorm = 44.3331, GNorm = 0.3975, lr_0 = 7.8497e-04
Validation mae = 1.977105
Epoch 31
Loss = 8.2208e-01, PNorm = 44.3425, GNorm = 0.4799, lr_0 = 7.7943e-04
Validation mae = 1.994069
Epoch 32
Loss = 8.0875e-01, PNorm = 44.3552, GNorm = 0.5011, lr_0 = 7.7393e-04
Validation mae = 1.995067
Epoch 33
Loss = 9.0607e-01, PNorm = 44.3659, GNorm = 0.4473, lr_0 = 7.6847e-04
Validation mae = 1.989255
Epoch 34
Loss = 8.0350e-01, PNorm = 44.3706, GNorm = 0.3494, lr_0 = 7.6305e-04
Loss = 8.0532e-01, PNorm = 44.3758, GNorm = 0.5902, lr_0 = 7.5815e-04
Validation mae = 1.977920
Epoch 35
Loss = 8.3134e-01, PNorm = 44.3867, GNorm = 0.4926, lr_0 = 7.5280e-04
Validation mae = 1.988496
Epoch 36
Loss = 8.5953e-01, PNorm = 44.3918, GNorm = 0.4433, lr_0 = 7.4748e-04
Validation mae = 1.988543
Epoch 37
Loss = 7.5951e-01, PNorm = 44.4041, GNorm = 0.6387, lr_0 = 7.4221e-04
Validation mae = 1.968146
Epoch 38
Loss = 9.2061e-01, PNorm = 44.4029, GNorm = 0.5074, lr_0 = 7.3697e-04
Validation mae = 1.985012
Epoch 39
Loss = 9.9232e-01, PNorm = 44.4121, GNorm = 0.3551, lr_0 = 7.3177e-04
Loss = 8.1061e-01, PNorm = 44.4192, GNorm = 0.5824, lr_0 = 7.2707e-04
Validation mae = 1.973642
Epoch 40
Loss = 8.3958e-01, PNorm = 44.4223, GNorm = 0.9546, lr_0 = 7.2194e-04
Validation mae = 1.971203
Epoch 41
Loss = 8.4864e-01, PNorm = 44.4305, GNorm = 0.2803, lr_0 = 7.1684e-04
Validation mae = 1.998885
Epoch 42
Loss = 7.7425e-01, PNorm = 44.4368, GNorm = 0.8652, lr_0 = 7.1179e-04
Validation mae = 1.971817
Epoch 43
Loss = 8.8369e-01, PNorm = 44.4452, GNorm = 0.4784, lr_0 = 7.0676e-04
Validation mae = 1.977699
Epoch 44
Loss = 7.2645e-01, PNorm = 44.4523, GNorm = 0.4947, lr_0 = 7.0177e-04
Loss = 8.1977e-01, PNorm = 44.4601, GNorm = 0.6000, lr_0 = 6.9727e-04
Validation mae = 1.979448
Epoch 45
Loss = 8.4708e-01, PNorm = 44.4627, GNorm = 0.5212, lr_0 = 6.9235e-04
Validation mae = 1.976424
Epoch 46
Loss = 7.8307e-01, PNorm = 44.4686, GNorm = 1.0102, lr_0 = 6.8746e-04
Validation mae = 1.981938
Epoch 47
Loss = 8.4042e-01, PNorm = 44.4785, GNorm = 0.2732, lr_0 = 6.8261e-04
Validation mae = 1.968040
Epoch 48
Loss = 8.1524e-01, PNorm = 44.4764, GNorm = 0.3141, lr_0 = 6.7779e-04
Validation mae = 1.968135
Epoch 49
Loss = 8.9022e-01, PNorm = 44.4870, GNorm = 1.2030, lr_0 = 6.7301e-04
Loss = 8.1906e-01, PNorm = 44.4962, GNorm = 0.2350, lr_0 = 6.6869e-04
Validation mae = 1.988381
Epoch 50
Loss = 7.7141e-01, PNorm = 44.5006, GNorm = 0.3812, lr_0 = 6.6440e-04
Validation mae = 1.965209
Epoch 51
Loss = 7.8879e-01, PNorm = 44.5011, GNorm = 0.7842, lr_0 = 6.5971e-04
Validation mae = 1.971454
Epoch 52
Loss = 8.3041e-01, PNorm = 44.5078, GNorm = 0.3092, lr_0 = 6.5505e-04
Validation mae = 1.985573
Epoch 53
Loss = 8.3876e-01, PNorm = 44.5151, GNorm = 0.7408, lr_0 = 6.5043e-04
Loss = 8.1715e-01, PNorm = 44.5176, GNorm = 0.2863, lr_0 = 6.4625e-04
Loss = 6.3303e-01, PNorm = 44.5176, GNorm = 0.8712, lr_0 = 6.4584e-04
Validation mae = 1.979103
Epoch 54
Loss = 8.2715e-01, PNorm = 44.5203, GNorm = 0.2984, lr_0 = 6.4169e-04
Validation mae = 1.971400
Epoch 55
Loss = 8.5175e-01, PNorm = 44.5253, GNorm = 0.7489, lr_0 = 6.3716e-04
Validation mae = 1.980461
Epoch 56
Loss = 8.1185e-01, PNorm = 44.5325, GNorm = 0.5028, lr_0 = 6.3267e-04
Validation mae = 1.963805
Epoch 57
Loss = 8.4517e-01, PNorm = 44.5318, GNorm = 0.3325, lr_0 = 6.2820e-04
Validation mae = 1.976026
Epoch 58
Loss = 7.2411e-01, PNorm = 44.5380, GNorm = 0.8536, lr_0 = 6.2377e-04
Loss = 8.3646e-01, PNorm = 44.5441, GNorm = 0.5171, lr_0 = 6.1976e-04
Loss = 1.6335e+00, PNorm = 44.5430, GNorm = 9.2273, lr_0 = 6.1936e-04
Validation mae = 1.977138
Epoch 59
Loss = 8.8502e-01, PNorm = 44.5533, GNorm = 0.2659, lr_0 = 6.1539e-04
Validation mae = 1.992346
Epoch 60
Loss = 8.0339e-01, PNorm = 44.5679, GNorm = 0.6077, lr_0 = 6.1105e-04
Validation mae = 1.972115
Epoch 61
Loss = 8.3013e-01, PNorm = 44.5776, GNorm = 0.2869, lr_0 = 6.0673e-04
Validation mae = 1.965773
Epoch 62
Loss = 7.6223e-01, PNorm = 44.5784, GNorm = 0.4089, lr_0 = 6.0245e-04
Validation mae = 1.977212
Epoch 63
Loss = 9.4883e-01, PNorm = 44.5867, GNorm = 0.4240, lr_0 = 5.9820e-04
Loss = 7.9443e-01, PNorm = 44.5908, GNorm = 1.5500, lr_0 = 5.9436e-04
Loss = 8.6079e-01, PNorm = 44.5902, GNorm = 1.3351, lr_0 = 5.9398e-04
Validation mae = 1.980742
Epoch 64
Loss = 8.1655e-01, PNorm = 44.5893, GNorm = 0.2573, lr_0 = 5.9016e-04
Validation mae = 1.966347
Epoch 65
Loss = 8.1006e-01, PNorm = 44.5972, GNorm = 0.2636, lr_0 = 5.8600e-04
Validation mae = 1.988857
Epoch 66
Loss = 8.4832e-01, PNorm = 44.6089, GNorm = 0.2477, lr_0 = 5.8186e-04
Validation mae = 1.979941
Epoch 67
Loss = 8.6238e-01, PNorm = 44.6086, GNorm = 0.4085, lr_0 = 5.7776e-04
Validation mae = 1.974859
Epoch 68
Loss = 8.4990e-01, PNorm = 44.6145, GNorm = 0.3256, lr_0 = 5.7368e-04
Loss = 8.1501e-01, PNorm = 44.6239, GNorm = 0.5568, lr_0 = 5.7000e-04
Loss = 1.0910e-01, PNorm = 44.6249, GNorm = 0.8261, lr_0 = 5.6963e-04
Validation mae = 1.985585
Epoch 69
Loss = 8.0627e-01, PNorm = 44.6316, GNorm = 0.5147, lr_0 = 5.6597e-04
Validation mae = 1.987355
Epoch 70
Loss = 7.6868e-01, PNorm = 44.6295, GNorm = 0.2835, lr_0 = 5.6198e-04
Validation mae = 1.984088
Epoch 71
Loss = 7.5528e-01, PNorm = 44.6365, GNorm = 0.6638, lr_0 = 5.5801e-04
Validation mae = 1.995176
Epoch 72
Loss = 8.0442e-01, PNorm = 44.6467, GNorm = 0.2862, lr_0 = 5.5407e-04
Validation mae = 1.979624
Epoch 73
Loss = 9.3234e-01, PNorm = 44.6433, GNorm = 0.3191, lr_0 = 5.5016e-04
Loss = 8.0665e-01, PNorm = 44.6462, GNorm = 0.3138, lr_0 = 5.4663e-04
Loss = 2.9306e-01, PNorm = 44.6468, GNorm = 0.7262, lr_0 = 5.4628e-04
Validation mae = 1.974482
Epoch 74
Loss = 8.3949e-01, PNorm = 44.6546, GNorm = 0.8898, lr_0 = 5.4277e-04
Validation mae = 1.986195
Epoch 75
Loss = 8.1597e-01, PNorm = 44.6575, GNorm = 0.4851, lr_0 = 5.3929e-04
Validation mae = 1.982213
Epoch 76
Loss = 8.4116e-01, PNorm = 44.6593, GNorm = 0.4207, lr_0 = 5.3548e-04
Validation mae = 1.987408
Epoch 77
Loss = 7.6433e-01, PNorm = 44.6651, GNorm = 0.2956, lr_0 = 5.3171e-04
Validation mae = 1.984892
Epoch 78
Loss = 1.0189e+00, PNorm = 44.6671, GNorm = 0.2764, lr_0 = 5.2795e-04
Loss = 8.0439e-01, PNorm = 44.6708, GNorm = 0.3192, lr_0 = 5.2456e-04
Validation mae = 1.985813
Epoch 79
Loss = 8.1494e-01, PNorm = 44.6728, GNorm = 0.3508, lr_0 = 5.2086e-04
Validation mae = 1.981171
Epoch 80
Loss = 7.8559e-01, PNorm = 44.6756, GNorm = 0.8791, lr_0 = 5.1719e-04
Validation mae = 1.991900
Epoch 81
Loss = 8.0043e-01, PNorm = 44.6786, GNorm = 0.3584, lr_0 = 5.1354e-04
Validation mae = 1.985485
Epoch 82
Loss = 7.9526e-01, PNorm = 44.6796, GNorm = 0.4919, lr_0 = 5.0991e-04
Validation mae = 1.995875
Epoch 83
Loss = 6.6421e-01, PNorm = 44.6839, GNorm = 0.3950, lr_0 = 5.0631e-04
Loss = 8.3027e-01, PNorm = 44.6835, GNorm = 0.8073, lr_0 = 5.0306e-04
Validation mae = 1.983067
Epoch 84
Loss = 8.2208e-01, PNorm = 44.6877, GNorm = 0.4871, lr_0 = 4.9951e-04
Validation mae = 1.990968
Epoch 85
Loss = 8.6804e-01, PNorm = 44.6978, GNorm = 0.3688, lr_0 = 4.9599e-04
Validation mae = 1.990872
Epoch 86
Loss = 7.2416e-01, PNorm = 44.6992, GNorm = 0.3616, lr_0 = 4.9249e-04
Validation mae = 2.013065
Epoch 87
Loss = 6.6422e-01, PNorm = 44.7108, GNorm = 0.6397, lr_0 = 4.8901e-04
Validation mae = 1.984005
Epoch 88
Loss = 1.0056e+00, PNorm = 44.7226, GNorm = 0.7411, lr_0 = 4.8556e-04
Loss = 7.9110e-01, PNorm = 44.7322, GNorm = 0.6803, lr_0 = 4.8244e-04
Validation mae = 1.999456
Epoch 89
Loss = 7.8564e-01, PNorm = 44.7308, GNorm = 0.2546, lr_0 = 4.7904e-04
Validation mae = 1.980393
Epoch 90
Loss = 8.3397e-01, PNorm = 44.7360, GNorm = 0.7562, lr_0 = 4.7566e-04
Validation mae = 1.986843
Epoch 91
Loss = 9.4770e-01, PNorm = 44.7383, GNorm = 0.5464, lr_0 = 4.7230e-04
Validation mae = 1.977825
Epoch 92
Loss = 8.3071e-01, PNorm = 44.7398, GNorm = 0.4365, lr_0 = 4.6897e-04
Validation mae = 1.974245
Epoch 93
Loss = 5.2626e-01, PNorm = 44.7403, GNorm = 0.2303, lr_0 = 4.6566e-04
Loss = 8.4641e-01, PNorm = 44.7437, GNorm = 0.8240, lr_0 = 4.6267e-04
Validation mae = 1.978520
Epoch 94
Loss = 8.0059e-01, PNorm = 44.7471, GNorm = 0.5469, lr_0 = 4.5940e-04
Validation mae = 1.983942
Epoch 95
Loss = 8.4155e-01, PNorm = 44.7535, GNorm = 0.4229, lr_0 = 4.5616e-04
Validation mae = 1.997066
Epoch 96
Loss = 9.1147e-01, PNorm = 44.7574, GNorm = 0.3359, lr_0 = 4.5294e-04
Validation mae = 1.983862
Epoch 97
Loss = 7.6295e-01, PNorm = 44.7578, GNorm = 0.3528, lr_0 = 4.4974e-04
Validation mae = 1.981266
Epoch 98
Loss = 8.0769e-01, PNorm = 44.7603, GNorm = 0.2469, lr_0 = 4.4657e-04
Loss = 8.5400e-01, PNorm = 44.7664, GNorm = 0.4999, lr_0 = 4.4370e-04
Validation mae = 1.982566
Epoch 99
Loss = 7.8226e-01, PNorm = 44.7734, GNorm = 0.4436, lr_0 = 4.4057e-04
Validation mae = 1.989107
Epoch 100
Loss = 7.4634e-01, PNorm = 44.7756, GNorm = 0.4288, lr_0 = 4.3774e-04
Validation mae = 1.984341
Epoch 101
Loss = 8.6392e-01, PNorm = 44.7773, GNorm = 0.4149, lr_0 = 4.3465e-04
Validation mae = 1.979577
Epoch 102
Loss = 8.8467e-01, PNorm = 44.7808, GNorm = 0.4151, lr_0 = 4.3159e-04
Loss = 8.0651e-01, PNorm = 44.7824, GNorm = 0.3352, lr_0 = 4.2882e-04
Loss = 5.4742e-01, PNorm = 44.7827, GNorm = 1.2194, lr_0 = 4.2854e-04
Validation mae = 1.975760
Epoch 103
Loss = 8.4103e-01, PNorm = 44.7879, GNorm = 0.2276, lr_0 = 4.2579e-04
Validation mae = 1.985929
Epoch 104
Loss = 8.0627e-01, PNorm = 44.7918, GNorm = 0.7630, lr_0 = 4.2278e-04
Validation mae = 1.983459
Epoch 105
Loss = 8.0511e-01, PNorm = 44.7947, GNorm = 0.3463, lr_0 = 4.1980e-04
Validation mae = 1.989474
Epoch 106
Loss = 8.0233e-01, PNorm = 44.8003, GNorm = 0.3489, lr_0 = 4.1684e-04
Validation mae = 1.992411
Epoch 107
Loss = 7.8964e-01, PNorm = 44.7994, GNorm = 0.4461, lr_0 = 4.1390e-04
Loss = 8.2901e-01, PNorm = 44.8017, GNorm = 0.4216, lr_0 = 4.1124e-04
Loss = 7.7534e-01, PNorm = 44.8024, GNorm = 1.9849, lr_0 = 4.1097e-04
Validation mae = 1.978458
Epoch 108
Loss = 7.9189e-01, PNorm = 44.8130, GNorm = 0.3730, lr_0 = 4.0834e-04
Validation mae = 1.991918
Epoch 109
Loss = 8.3440e-01, PNorm = 44.8186, GNorm = 1.9893, lr_0 = 4.0545e-04
Validation mae = 1.994015
Epoch 110
Loss = 8.6793e-01, PNorm = 44.8237, GNorm = 0.3283, lr_0 = 4.0259e-04
Validation mae = 1.989427
Epoch 111
Loss = 7.5307e-01, PNorm = 44.8319, GNorm = 0.4319, lr_0 = 3.9975e-04
Validation mae = 2.006749
Epoch 112
Loss = 7.4433e-01, PNorm = 44.8403, GNorm = 0.4787, lr_0 = 3.9693e-04
Loss = 8.2923e-01, PNorm = 44.8442, GNorm = 0.5262, lr_0 = 3.9438e-04
Loss = 2.7296e-01, PNorm = 44.8442, GNorm = 1.3078, lr_0 = 3.9413e-04
Validation mae = 2.022307
Epoch 113
Loss = 7.7061e-01, PNorm = 44.8428, GNorm = 0.3137, lr_0 = 3.9160e-04
Validation mae = 1.993903
Epoch 114
Loss = 8.0720e-01, PNorm = 44.8484, GNorm = 0.5589, lr_0 = 3.8883e-04
Validation mae = 2.004277
Epoch 115
Loss = 8.1270e-01, PNorm = 44.8537, GNorm = 0.5124, lr_0 = 3.8609e-04
Validation mae = 1.998859
Epoch 116
Loss = 8.0032e-01, PNorm = 44.8591, GNorm = 0.7537, lr_0 = 3.8337e-04
Validation mae = 1.987258
Epoch 117
Loss = 7.6102e-01, PNorm = 44.8626, GNorm = 0.4075, lr_0 = 3.8066e-04
Loss = 8.2613e-01, PNorm = 44.8679, GNorm = 0.3237, lr_0 = 3.7822e-04
Loss = 8.4471e-01, PNorm = 44.8685, GNorm = 2.2709, lr_0 = 3.7797e-04
Validation mae = 1.983540
Epoch 118
Loss = 8.5572e-01, PNorm = 44.8732, GNorm = 1.2908, lr_0 = 3.7555e-04
Validation mae = 1.980047
Epoch 119
Loss = 8.1016e-01, PNorm = 44.8759, GNorm = 0.4160, lr_0 = 3.7290e-04
Validation mae = 1.979128
Epoch 120
Loss = 7.8501e-01, PNorm = 44.8799, GNorm = 0.4998, lr_0 = 3.7026e-04
Validation mae = 1.977161
Epoch 121
Loss = 8.6876e-01, PNorm = 44.8845, GNorm = 0.4684, lr_0 = 3.6765e-04
Validation mae = 1.979796
Epoch 122
Loss = 7.4678e-01, PNorm = 44.8890, GNorm = 0.8582, lr_0 = 3.6506e-04
Loss = 8.3143e-01, PNorm = 44.8935, GNorm = 0.3626, lr_0 = 3.6271e-04
Loss = 5.4469e-01, PNorm = 44.8936, GNorm = 1.7604, lr_0 = 3.6248e-04
Validation mae = 1.983341
Epoch 123
Loss = 8.2930e-01, PNorm = 44.8961, GNorm = 0.5222, lr_0 = 3.6015e-04
Validation mae = 1.978060
Epoch 124
Loss = 8.2235e-01, PNorm = 44.8995, GNorm = 0.4821, lr_0 = 3.5761e-04
Validation mae = 1.984018
Epoch 125
Loss = 8.6987e-01, PNorm = 44.9012, GNorm = 0.1771, lr_0 = 3.5532e-04
Validation mae = 1.984622
Epoch 126
Loss = 7.8842e-01, PNorm = 44.9055, GNorm = 0.5585, lr_0 = 3.5281e-04
Validation mae = 1.984621
Epoch 127
Loss = 9.5955e-01, PNorm = 44.9091, GNorm = 0.3736, lr_0 = 3.5032e-04
Loss = 8.0144e-01, PNorm = 44.9107, GNorm = 0.4233, lr_0 = 3.4807e-04
Validation mae = 1.981770
Epoch 128
Loss = 8.3866e-01, PNorm = 44.9109, GNorm = 0.2706, lr_0 = 3.4561e-04
Validation mae = 1.980986
Epoch 129
Loss = 8.5122e-01, PNorm = 44.9142, GNorm = 0.5677, lr_0 = 3.4317e-04
Validation mae = 1.987412
Epoch 130
Loss = 7.6905e-01, PNorm = 44.9157, GNorm = 0.2504, lr_0 = 3.4075e-04
Validation mae = 1.981987
Epoch 131
Loss = 8.1290e-01, PNorm = 44.9182, GNorm = 0.4585, lr_0 = 3.3835e-04
Validation mae = 1.988123
Epoch 132
Loss = 6.9728e-01, PNorm = 44.9231, GNorm = 0.8298, lr_0 = 3.3596e-04
Loss = 8.4161e-01, PNorm = 44.9243, GNorm = 0.2366, lr_0 = 3.3380e-04
Validation mae = 1.986726
Epoch 133
Loss = 8.3954e-01, PNorm = 44.9232, GNorm = 0.3194, lr_0 = 3.3145e-04
Validation mae = 1.982746
Epoch 134
Loss = 7.4818e-01, PNorm = 44.9281, GNorm = 0.2654, lr_0 = 3.2911e-04
Validation mae = 1.992337
Epoch 135
Loss = 7.7846e-01, PNorm = 44.9315, GNorm = 0.5152, lr_0 = 3.2678e-04
Validation mae = 1.995694
Epoch 136
Loss = 8.7193e-01, PNorm = 44.9331, GNorm = 0.3319, lr_0 = 3.2448e-04
Validation mae = 1.985514
Epoch 137
Loss = 7.6708e-01, PNorm = 44.9333, GNorm = 0.3718, lr_0 = 3.2219e-04
Loss = 8.0792e-01, PNorm = 44.9350, GNorm = 0.3784, lr_0 = 3.2012e-04
Validation mae = 1.981993
Epoch 138
Loss = 8.0179e-01, PNorm = 44.9378, GNorm = 0.7589, lr_0 = 3.1786e-04
